packet_id,packet_hash_hex,packet_hash_decimal,scene_path,placement_root,object_name,source_prefab,authoring_component,serialized_field,discovery_id,display_name,local_position,local_euler,local_scale,depth_band,zone_tag,placement_note
P001_CRASH_SHELF,0xBBDE0731,3151890225,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P001_CRASH_SHELF,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_field__field.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p001_crash_shelf,Crash shelf debris,-7.8|1.05|22.8,0|18|0,0.72|0.72|0.72,shallows,crash_shelf,first trapped-arrival physical proof
P318_ECOLOGY_SCAN_PLACEMENT_PRIORITY_LOCK,0xCA8E6DB3,3398331827,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P318_ECOLOGY_SCAN_PLACEMENT_PRIORITY_LOCK,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p318_ecology_scan_placement_priority_lock,Ecology Scan Placement Priority Lock,3.30|1.05|102.00,0|76|0,0.82|0.82|0.82,authoring,applied_lore_backlog,Unity placement priority lock
P319_FINAL_DESCENT_PLACEMENT_PRIORITY_LOCK,0x751CA249,1964810825,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P319_FINAL_DESCENT_PLACEMENT_PRIORITY_LOCK,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p319_final_descent_placement_priority_lock,Final Descent Placement Priority Lock,6.00|1.05|102.00,0|20|0,0.82|0.82|0.82,authoring,applied_lore_backlog,Unity placement priority lock
P320_TERMINAL_BACKLOG_TRIAGE_LOCK,0x2ED5FE5E,785776222,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P320_TERMINAL_BACKLOG_TRIAGE_LOCK,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p320_terminal_backlog_triage_lock,Terminal Backlog Triage Lock,-7.50|1.05|102.90,0|54|0,0.82|0.82|0.82,authoring,applied_lore_backlog,Unity placement priority lock
P321_BLACK_KEEL_CLAIM_POOL_CHARTER,0x6249C0DF,1649000671,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P321_BLACK_KEEL_CLAIM_POOL_CHARTER,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p321_black_keel_claim_pool_charter,Black Keel Claim-Pool Charter,-7.50|1.05|103.80,0|0|0,0.82|0.82|0.82,authoring,applied_lore_backlog,carrier ownership lock
P322_MASKED_DEEP_REACH_BENEFICIARY_CLAUSE,0x23D341F3,601047539,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P322_MASKED_DEEP_REACH_BENEFICIARY_CLAUSE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p322_masked_deep_reach_beneficiary_clause,Masked Deep Reach Beneficiary Clause,-4.80|1.05|103.80,0|34|0,0.82|0.82|0.82,authoring,applied_lore_backlog,masked beneficiary clause
P323_ORBITAL_RECOVERY_WINDOW_PROTOCOL,0x0747C95B,122145115,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P323_ORBITAL_RECOVERY_WINDOW_PROTOCOL,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p323_orbital_recovery_window_protocol,Orbital Recovery Window Protocol,-2.10|1.05|103.80,0|68|0,0.82|0.82|0.82,authoring,applied_lore_backlog,orbital recovery protocol
P324_SALVAGE_CARRIER_AUTONOMY_LIMITS,0x124782AB,306676395,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P324_SALVAGE_CARRIER_AUTONOMY_LIMITS,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p324_salvage_carrier_autonomy_limits,Salvage Carrier Autonomy Limits,0.60|1.05|103.80,0|12|0,0.82|0.82|0.82,authoring,applied_lore_backlog,carrier autonomy limit
P325_PLAYER_LIEN_CONTRACT_START_CARD,0xEC27F387,3962041223,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P325_PLAYER_LIEN_CONTRACT_START_CARD,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p325_player_lien_contract_start_card,Player Lien Contract Start Card,3.30|1.05|103.80,0|46|0,0.82|0.82|0.82,authoring,applied_lore_backlog,player start contract card
P326_SANITIZED_ACCIDENT_REPLY_WINDOW,0x6442A752,1682089810,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P326_SANITIZED_ACCIDENT_REPLY_WINDOW,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p326_sanitized_accident_reply_window,Sanitized Accident Reply Window,-7.50|1.05|104.70,0|80|0,0.82|0.82|0.82,authoring,applied_lore_backlog,sanitized comms window
P327_LEGAL_INSURANCE_AUTOMATED_PING,0x0EA316A4,245569188,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P327_LEGAL_INSURANCE_AUTOMATED_PING,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p327_legal_insurance_automated_ping,Legal Insurance Automated Ping,-4.80|1.05|104.70,0|24|0,0.82|0.82|0.82,authoring,applied_lore_backlog,automated legal ping
P328_RECOVERY_COMPLIANCE_COORDINATE_DEMAND,0xF8537159,4166218073,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P328_RECOVERY_COMPLIANCE_COORDINATE_DEMAND,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p328_recovery_compliance_coordinate_demand,Recovery Compliance Coordinate Demand,-2.10|1.05|104.70,0|58|0,0.82|0.82|0.82,authoring,applied_lore_backlog,coordinate demand
P329_DEEP_REACH_FACTION_MESSAGE_SPLIT,0x0870DDD4,141614548,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P329_DEEP_REACH_FACTION_MESSAGE_SPLIT,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p329_deep_reach_faction_message_split,Deep Reach Faction Message Split,0.60|1.05|104.70,0|2|0,0.82|0.82|0.82,authoring,applied_lore_backlog,Deep Reach faction split
P330_BLACKOUT_WINDOW_SIGNAL_DECAY,0x0BFDE476,201188470,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P330_BLACKOUT_WINDOW_SIGNAL_DECAY,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p330_blackout_window_signal_decay,Blackout Window Signal Decay,3.30|1.05|104.70,0|36|0,0.82|0.82|0.82,authoring,applied_lore_backlog,signal blackout window
P331_CONDUCTIVE_BIOFILM_REPAIR_BUS,0xC2A896BD,3265828541,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P331_CONDUCTIVE_BIOFILM_REPAIR_BUS,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p331_conductive_biofilm_repair_bus,Conductive Biofilm Repair Bus,-7.50|1.05|105.60,0|70|0,0.82|0.82|0.82,authoring,applied_lore_backlog,repair-network mechanism
P332_ACOUSTIC_FILTER_ORGAN_RELAY,0x7A6DBA60,2054011488,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P332_ACOUSTIC_FILTER_ORGAN_RELAY,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p332_acoustic_filter_organ_relay,Acoustic Filter Organ Relay,-4.80|1.05|105.60,0|14|0,0.82|0.82|0.82,authoring,applied_lore_backlog,repair-network mechanism
P333_SHELL_SEALANT_PRESSURE_GROWTH,0xF72A870E,4146759438,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P333_SHELL_SEALANT_PRESSURE_GROWTH,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p333_shell_sealant_pressure_growth,Shell Sealant Pressure Growth,-2.10|1.05|105.60,0|48|0,0.82|0.82|0.82,authoring,applied_lore_backlog,repair-network mechanism
P334_SENSOR_TAGGED_FAUNA_FEEDBACK_LOOP,0x42409544,1111528772,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P334_SENSOR_TAGGED_FAUNA_FEEDBACK_LOOP,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p334_sensor_tagged_fauna_feedback_loop,Sensor-Tagged Fauna Feedback Loop,0.60|1.05|105.60,0|82|0,0.82|0.82|0.82,authoring,applied_lore_backlog,repair-network mechanism
P335_VENT_MICRONODE_POWER_NEST,0x6383580E,1669552142,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P335_VENT_MICRONODE_POWER_NEST,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p335_vent_micronode_power_nest,Vent Micronode Power Nest,3.30|1.05|105.60,0|26|0,0.82|0.82|0.82,authoring,applied_lore_backlog,repair-network mechanism
P336_MATERIAL_EXIT_RECEIPT_AUDIT,0xFC1636A3,4229314211,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P336_MATERIAL_EXIT_RECEIPT_AUDIT,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p336_material_exit_receipt_audit,Material Exit Receipt Audit,-7.50|1.05|106.50,0|60|0,0.82|0.82|0.82,authoring,applied_lore_backlog,false exit after-action record
P337_PARTIAL_RETURN_LIEN_EXTENSION,0x398D9DBA,965582266,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P337_PARTIAL_RETURN_LIEN_EXTENSION,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p337_partial_return_lien_extension,Partial Return Lien Extension,-4.80|1.05|106.50,0|4|0,0.82|0.82|0.82,authoring,applied_lore_backlog,partial return after-action record
P338_QUARANTINE_HOLD_INTERROGATION_RECORD,0x728F3538,1921987896,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P338_QUARANTINE_HOLD_INTERROGATION_RECORD,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p338_quarantine_hold_interrogation_record,Quarantine Hold Interrogation Record,-2.10|1.05|106.50,0|38|0,0.82|0.82|0.82,authoring,applied_lore_backlog,quarantine after-action record
P339_CORPORATE_COORDINATE_CAPTURE_RECORD,0x59365AF2,1496734450,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P339_CORPORATE_COORDINATE_CAPTURE_RECORD,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p339_corporate_coordinate_capture_record,Corporate Coordinate Capture Record,0.60|1.05|106.50,0|72|0,0.82|0.82|0.82,authoring,applied_lore_backlog,corporate capture after-action record
P340_PUBLIC_LEDGER_AFTERSHOCK_RECORD,0xCEAC5CC7,3467402439,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P340_PUBLIC_LEDGER_AFTERSHOCK_RECORD,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p340_public_ledger_aftershock_record,Public Ledger Aftershock Record,3.30|1.05|106.50,0|16|0,0.82|0.82|0.82,authoring,applied_lore_backlog,public ledger after-action record
P341_NEEDLEPROBE_PRECURSOR_PROGRAM,0x5069DE00,1349115392,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P341_NEEDLEPROBE_PRECURSOR_PROGRAM,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p341_needleprobe_precursor_program,Needleprobe Precursor Program,-7.50|1.05|168.60,0|74|0,0.82|0.82|0.82,authoring,applied_lore_backlog,ship transit encyclopedia
P342_BEAM_SAIL_AND_PELLET_LANE,0x37E195CC,937530828,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P342_BEAM_SAIL_AND_PELLET_LANE,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p342_beam_sail_and_pellet_lane,Beam Sail and Pellet Lane,-4.80|1.05|168.60,0|12|0,0.82|0.82|0.82,authoring,applied_lore_backlog,ship propulsion encyclopedia
P343_SEED_SHIP_BRAKING_ARCHITECTURE,0x79789B25,2037947173,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P343_SEED_SHIP_BRAKING_ARCHITECTURE,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p343_seed_ship_braking_architecture,Seed Ship Braking Architecture,-2.10|1.05|168.60,0|46|0,0.82|0.82|0.82,authoring,applied_lore_backlog,ship settlement encyclopedia
P344_SYSTEM_CARRIER_TUG_STACK,0x4C289C23,1277729827,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P344_SYSTEM_CARRIER_TUG_STACK,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p344_system_carrier_tug_stack,System Carrier Tug Stack,0.60|1.05|168.60,0|80|0,0.82|0.82|0.82,authoring,applied_lore_backlog,carrier technology encyclopedia
P345_BLACK_KEEL_BATHYDROP_INTERFACE,0x4BD7C04B,1272430667,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P345_BLACK_KEEL_BATHYDROP_INTERFACE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p345_black_keel_bathydrop_interface,Black Keel Bathydrop Interface,3.30|1.05|168.60,0|18|0,0.82|0.82|0.82,authoring,applied_lore_backlog,first-hour escape engineering chain
P346_AEGIR_PRIMARY_LIGHT_AND_RADIATION,0xDA94B1A1,3667177889,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P346_AEGIR_PRIMARY_LIGHT_AND_RADIATION,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p346_aegir_primary_light_and_radiation,Aegir Primary Light and Radiation,-7.50|1.05|169.50,0|52|0,0.82|0.82|0.82,authoring,applied_lore_backlog,Aegir system atlas
P347_INNER_RELAY_MOON_TRAFFIC_ROLE,0x1BE2DD57,467852631,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P347_INNER_RELAY_MOON_TRAFFIC_ROLE,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p347_inner_relay_moon_traffic_role,Inner Relay Moon Traffic Role,-4.80|1.05|169.50,0|86|0,0.82|0.82|0.82,authoring,applied_lore_backlog,Aegir moon atlas
P348_ICE_SCATTER_MOON_HAZARD_ROLE,0x84A605C9,2225472969,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P348_ICE_SCATTER_MOON_HAZARD_ROLE,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p348_ice_scatter_moon_hazard_role,Ice Scatter Moon Hazard Role,-2.10|1.05|169.50,0|24|0,0.82|0.82|0.82,authoring,applied_lore_backlog,Aegir moon hazard atlas
P349_HECTON8_MID_ORBIT_TIDE_ROLE,0x0E5E51BF,241062335,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P349_HECTON8_MID_ORBIT_TIDE_ROLE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p349_hecton8_mid_orbit_tide_role,HECTON-8 Mid-Orbit Tide Role,0.60|1.05|169.50,0|58|0,0.82|0.82|0.82,authoring,applied_lore_backlog,HECTON-8 moon atlas
P350_OUTER_DEAD_BEACON_MOON_ROLE,0x6020B008,1612754952,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P350_OUTER_DEAD_BEACON_MOON_ROLE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p350_outer_dead_beacon_moon_role,Outer Dead Beacon Moon Role,3.30|1.05|169.50,0|92|0,0.82|0.82|0.82,authoring,applied_lore_backlog,Aegir comm-window atlas
P351_DROWNED_CRUST_STRATA_GUIDE,0x73FB4375,1945846645,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P351_DROWNED_CRUST_STRATA_GUIDE,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p351_drowned_crust_strata_guide,Drowned Crust Strata Guide,-7.50|1.05|170.40,0|30|0,0.82|0.82|0.82,authoring,applied_lore_backlog,geology fieldguide
P352_BRINE_CANYON_DENSITY_LADDER_GUIDE,0xF93E62FE,4181615358,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P352_BRINE_CANYON_DENSITY_LADDER_GUIDE,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p352_brine_canyon_density_ladder_guide,Brine Canyon Density Ladder Guide,-4.80|1.05|170.40,0|64|0,0.82|0.82|0.82,authoring,applied_lore_backlog,brine route fieldguide
P353_VENT_FORGE_FIELD_PROCESS_GUIDE,0xF96B3070,4184551536,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P353_VENT_FORGE_FIELD_PROCESS_GUIDE,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p353_vent_forge_field_process_guide,Vent Forge Field Process Guide,-2.10|1.05|170.40,0|2|0,0.82|0.82|0.82,authoring,applied_lore_backlog,resource process fieldguide
P354_BLUE_DEBT_PRESSURE_HISTORY_GUIDE,0x7006C398,1879491480,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P354_BLUE_DEBT_PRESSURE_HISTORY_GUIDE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p354_blue_debt_pressure_history_guide,Blue Debt Pressure History Guide,0.60|1.05|170.40,0|36|0,0.82|0.82|0.82,authoring,applied_lore_backlog,blue debt resource fieldguide
P355_PRESSURE_GLASS_AND_SEALANT_GUIDE,0xF29E740B,4070470667,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P355_PRESSURE_GLASS_AND_SEALANT_GUIDE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p355_pressure_glass_and_sealant_guide,Pressure Glass and Sealant Guide,3.30|1.05|170.40,0|70|0,0.82|0.82|0.82,authoring,applied_lore_backlog,geology Atlas repair fieldguide
P356_PRESSURE_BUNK_SHIFT_ROUTINE,0xF3CB03DA,4090168282,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P356_PRESSURE_BUNK_SHIFT_ROUTINE,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p356_pressure_bunk_shift_routine,Pressure Bunk Shift Routine,-7.50|1.05|171.30,0|8|0,0.82|0.82|0.82,authoring,applied_lore_backlog,colony worker routine evidence
P357_CANTEEN_WATER_LEDGER,0x41DF5D73,1105157491,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P357_CANTEEN_WATER_LEDGER,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p357_canteen_water_ledger,Canteen Water Ledger,-4.80|1.05|171.30,0|42|0,0.82|0.82|0.82,authoring,applied_lore_backlog,colony daily-life evidence
P358_TOOL_CERTIFICATION_RITUALS,0x41299FBA,1093246906,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P358_TOOL_CERTIFICATION_RITUALS,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p358_tool_certification_rituals,Tool Certification Rituals,-2.10|1.05|171.30,0|76|0,0.82|0.82|0.82,authoring,applied_lore_backlog,colony worker culture evidence
P359_WORKER_COMMUNITY_NO_FAMILY_HOOK_RULE,0x0E276001,237461505,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P359_WORKER_COMMUNITY_NO_FAMILY_HOOK_RULE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p359_worker_community_no_family_hook_rule,Worker Community No Family Hook Rule,0.60|1.05|171.30,0|14|0,0.82|0.82|0.82,authoring,applied_lore_backlog,player motive narrative guardrail
P360_LAST_NORMAL_DAY_EVIDENCE_SET,0x1750E8C9,391178441,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P360_LAST_NORMAL_DAY_EVIDENCE_SET,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p360_last_normal_day_evidence_set,Last Normal Day Evidence Set,3.30|1.05|171.30,0|48|0,0.82|0.82|0.82,authoring,applied_lore_backlog,last normal day colony evidence
P361_ACOUSTIC_RELAY_SPINE_ASSEMBLY,0x08C753C0,147280832,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P361_ACOUSTIC_RELAY_SPINE_ASSEMBLY,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_acoustic_relay_spine_assembly,Acoustic Relay Spine Assembly,-7.50|1.05|172.20,0|89|0,0.82|0.82|0.82,authoring,applied_lore_backlog,ascent relay component evidence
P362_PRESSURE_SEAL_CLAMP_RING_ASSEMBLY,0x4492BEC6,1150467782,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P362_PRESSURE_SEAL_CLAMP_RING_ASSEMBLY,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_pressure_seal_clamp_ring_assembly,Pressure Seal Clamp Ring Assembly,-4.80|1.05|172.20,0|10|0,0.82|0.82|0.82,authoring,applied_lore_backlog,pressure seal component evidence
P363_GUIDANCE_TIMING_CORE_ASSEMBLY,0x6B4528DA,1799694554,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P363_GUIDANCE_TIMING_CORE_ASSEMBLY,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_guidance_timing_core_assembly,Guidance Timing Core Assembly,-2.10|1.05|172.20,0|27|0,0.82|0.82|0.82,authoring,applied_lore_backlog,guidance and orbital timing evidence
P364_ASCENT_ENERGY_CHARGE_ASSEMBLY,0xF19A60DC,4053426396,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P364_ASCENT_ENERGY_CHARGE_ASSEMBLY,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_ascent_energy_charge_assembly,Ascent Energy Charge Assembly,0.60|1.05|172.20,0|44|0,0.82|0.82|0.82,authoring,applied_lore_backlog,ascent energy component evidence
