release_set,packet_id,loc_id,locale,source_voice,subtitle_text,target_duration_seconds,caption_priority,source_noise,rtl_or_cjk_note,review_status
RS120,P511,loc_id_P511,nl_NL,Automated Voice,at the anchor and we're out of...,4.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P511,loc_id_P511,pl_PL,Automated Voice,at the anchor and we're out of...,4.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P511,loc_id_P511,pt_BR,Automated Voice,at the anchor and we're out of...,5.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P511,loc_id_P511,ru_RU,Automated Voice,at the anchor and we're out of...,3.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P511,loc_id_P511,uk_UA,Automated Voice,at the anchor and we're out of...,2.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P511,loc_id_P511,zh_CN,Automated Voice,at the anchor and we're out of...,2.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P512,loc_id_P512,en_US,Automated Voice,but we have to keep moving. Th...,5.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P512,loc_id_P512,ar_SA,Automated Voice,but we have to keep moving. Th...,5.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P512,loc_id_P512,de_DE,Automated Voice,but we have to keep moving. Th...,4.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P512,loc_id_P512,es_ES,Automated Voice,but we have to keep moving. Th...,4.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P512,loc_id_P512,fr_FR,Automated Voice,but we have to keep moving. Th...,7.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P512,loc_id_P512,he_IL,Automated Voice,but we have to keep moving. Th...,4.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P512,loc_id_P512,id_ID,Automated Voice,but we have to keep moving. Th...,5.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P512,loc_id_P512,ja_JP,Automated Voice,but we have to keep moving. Th...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P512,loc_id_P512,ko_KR,Automated Voice,but we have to keep moving. Th...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P512,loc_id_P512,nl_NL,Automated Voice,but we have to keep moving. Th...,4.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P512,loc_id_P512,pl_PL,Automated Voice,but we have to keep moving. Th...,3.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P512,loc_id_P512,pt_BR,Automated Voice,but we have to keep moving. Th...,2.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P512,loc_id_P512,ru_RU,Automated Voice,but we have to keep moving. Th...,3.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P512,loc_id_P512,uk_UA,Automated Voice,but we have to keep moving. Th...,3.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P512,loc_id_P512,zh_CN,Automated Voice,but we have to keep moving. Th...,5.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P513,loc_id_P513,en_US,Automated Voice,to help. My gauge is completel...,2.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P513,loc_id_P513,ar_SA,Automated Voice,to help. My gauge is completel...,7.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P513,loc_id_P513,de_DE,Automated Voice,to help. My gauge is completel...,3.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P513,loc_id_P513,es_ES,Automated Voice,to help. My gauge is completel...,2.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P513,loc_id_P513,fr_FR,Automated Voice,to help. My gauge is completel...,2.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P513,loc_id_P513,he_IL,Automated Voice,to help. My gauge is completel...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P513,loc_id_P513,id_ID,Automated Voice,to help. My gauge is completel...,3.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P513,loc_id_P513,ja_JP,Automated Voice,to help. My gauge is completel...,4.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P513,loc_id_P513,ko_KR,Automated Voice,to help. My gauge is completel...,5.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P513,loc_id_P513,nl_NL,Automated Voice,to help. My gauge is completel...,2.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P513,loc_id_P513,pl_PL,Automated Voice,to help. My gauge is completel...,3.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P513,loc_id_P513,pt_BR,Automated Voice,to help. My gauge is completel...,4.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P513,loc_id_P513,ru_RU,Automated Voice,to help. My gauge is completel...,6.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P513,loc_id_P513,uk_UA,Automated Voice,to help. My gauge is completel...,2.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P513,loc_id_P513,zh_CN,Automated Voice,to help. My gauge is completel...,5.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P514,loc_id_P514,en_US,Automated Voice,to engage so watch your step. ...,6.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P514,loc_id_P514,ar_SA,Automated Voice,to engage so watch your step. ...,5.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P514,loc_id_P514,de_DE,Automated Voice,to engage so watch your step. ...,2.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P514,loc_id_P514,es_ES,Automated Voice,to engage so watch your step. ...,4.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P514,loc_id_P514,fr_FR,Automated Voice,to engage so watch your step. ...,1.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P514,loc_id_P514,he_IL,Automated Voice,to engage so watch your step. ...,5.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P514,loc_id_P514,id_ID,Automated Voice,to engage so watch your step. ...,6.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P514,loc_id_P514,ja_JP,Automated Voice,to engage so watch your step. ...,4.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P514,loc_id_P514,ko_KR,Automated Voice,to engage so watch your step. ...,5.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P514,loc_id_P514,nl_NL,Automated Voice,to engage so watch your step. ...,6.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P514,loc_id_P514,pl_PL,Automated Voice,to engage so watch your step. ...,1.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P514,loc_id_P514,pt_BR,Automated Voice,to engage so watch your step. ...,2.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P514,loc_id_P514,ru_RU,Automated Voice,to engage so watch your step. ...,2.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P514,loc_id_P514,uk_UA,Automated Voice,to engage so watch your step. ...,6.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P514,loc_id_P514,zh_CN,Automated Voice,to engage so watch your step. ...,4.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P515,loc_id_P515,en_US,Automated Voice,but we have to keep moving. Th...,3.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P515,loc_id_P515,ar_SA,Automated Voice,but we have to keep moving. Th...,6.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P515,loc_id_P515,de_DE,Automated Voice,but we have to keep moving. Th...,6.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P515,loc_id_P515,es_ES,Automated Voice,but we have to keep moving. Th...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P515,loc_id_P515,fr_FR,Automated Voice,but we have to keep moving. Th...,4.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P515,loc_id_P515,he_IL,Automated Voice,but we have to keep moving. Th...,4.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P515,loc_id_P515,id_ID,Automated Voice,but we have to keep moving. Th...,3.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P515,loc_id_P515,ja_JP,Automated Voice,but we have to keep moving. Th...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P515,loc_id_P515,ko_KR,Automated Voice,but we have to keep moving. Th...,3.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P515,loc_id_P515,nl_NL,Automated Voice,but we have to keep moving. Th...,4.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P515,loc_id_P515,pl_PL,Automated Voice,but we have to keep moving. Th...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P515,loc_id_P515,pt_BR,Automated Voice,but we have to keep moving. Th...,5.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P515,loc_id_P515,ru_RU,Automated Voice,but we have to keep moving. Th...,3.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P515,loc_id_P515,uk_UA,Automated Voice,but we have to keep moving. Th...,6.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P515,loc_id_P515,zh_CN,Automated Voice,but we have to keep moving. Th...,2.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P516,loc_id_P516,en_US,Automated Voice,took a hit and nobody's coming...,2.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P516,loc_id_P516,ar_SA,Automated Voice,took a hit and nobody's coming...,6.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P516,loc_id_P516,de_DE,Automated Voice,took a hit and nobody's coming...,4.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P516,loc_id_P516,es_ES,Automated Voice,took a hit and nobody's coming...,1.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P516,loc_id_P516,fr_FR,Automated Voice,took a hit and nobody's coming...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P516,loc_id_P516,he_IL,Automated Voice,took a hit and nobody's coming...,2.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P516,loc_id_P516,id_ID,Automated Voice,took a hit and nobody's coming...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P516,loc_id_P516,ja_JP,Automated Voice,took a hit and nobody's coming...,3.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P516,loc_id_P516,ko_KR,Automated Voice,took a hit and nobody's coming...,4.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P516,loc_id_P516,nl_NL,Automated Voice,took a hit and nobody's coming...,3.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P516,loc_id_P516,pl_PL,Automated Voice,took a hit and nobody's coming...,5.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P516,loc_id_P516,pt_BR,Automated Voice,took a hit and nobody's coming...,6.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P516,loc_id_P516,ru_RU,Automated Voice,took a hit and nobody's coming...,4.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P516,loc_id_P516,uk_UA,Automated Voice,took a hit and nobody's coming...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P516,loc_id_P516,zh_CN,Automated Voice,took a hit and nobody's coming...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P517,loc_id_P517,en_US,Automated Voice,the payout is still good. An i...,5.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P517,loc_id_P517,ar_SA,Automated Voice,the payout is still good. An i...,2.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P517,loc_id_P517,de_DE,Automated Voice,the payout is still good. An i...,2.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P517,loc_id_P517,es_ES,Automated Voice,the payout is still good. An i...,3.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P517,loc_id_P517,fr_FR,Automated Voice,the payout is still good. An i...,6.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P517,loc_id_P517,he_IL,Automated Voice,the payout is still good. An i...,2.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P517,loc_id_P517,id_ID,Automated Voice,the payout is still good. An i...,6.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P517,loc_id_P517,ja_JP,Automated Voice,the payout is still good. An i...,2.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P517,loc_id_P517,ko_KR,Automated Voice,the payout is still good. An i...,5.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P517,loc_id_P517,nl_NL,Automated Voice,the payout is still good. An i...,2.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P517,loc_id_P517,pl_PL,Automated Voice,the payout is still good. An i...,7.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P517,loc_id_P517,pt_BR,Automated Voice,the payout is still good. An i...,4.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P517,loc_id_P517,ru_RU,Automated Voice,the payout is still good. An i...,3.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P517,loc_id_P517,uk_UA,Automated Voice,the payout is still good. An i...,6.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P517,loc_id_P517,zh_CN,Automated Voice,the payout is still good. An i...,5.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P518,loc_id_P518,en_US,Automated Voice,is still good. A corroded inta...,7.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P518,loc_id_P518,ar_SA,Automated Voice,is still good. A corroded inta...,2.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P518,loc_id_P518,de_DE,Automated Voice,is still good. A corroded inta...,5.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P518,loc_id_P518,es_ES,Automated Voice,is still good. A corroded inta...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P518,loc_id_P518,fr_FR,Automated Voice,is still good. A corroded inta...,3.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P518,loc_id_P518,he_IL,Automated Voice,is still good. A corroded inta...,5.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P518,loc_id_P518,id_ID,Automated Voice,is still good. A corroded inta...,4.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P518,loc_id_P518,ja_JP,Automated Voice,is still good. A corroded inta...,1.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P518,loc_id_P518,ko_KR,Automated Voice,is still good. A corroded inta...,4.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P518,loc_id_P518,nl_NL,Automated Voice,is still good. A corroded inta...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P518,loc_id_P518,pl_PL,Automated Voice,is still good. A corroded inta...,4.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P518,loc_id_P518,pt_BR,Automated Voice,is still good. A corroded inta...,5.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P518,loc_id_P518,ru_RU,Automated Voice,is still good. A corroded inta...,6.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P518,loc_id_P518,uk_UA,Automated Voice,is still good. A corroded inta...,3.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P518,loc_id_P518,zh_CN,Automated Voice,is still good. A corroded inta...,7.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P519,loc_id_P519,en_US,Automated Voice,on borrowed time. The backup p...,6.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P519,loc_id_P519,ar_SA,Automated Voice,on borrowed time. The backup p...,4.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P519,loc_id_P519,de_DE,Automated Voice,on borrowed time. The backup p...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P519,loc_id_P519,es_ES,Automated Voice,on borrowed time. The backup p...,5.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P519,loc_id_P519,fr_FR,Automated Voice,on borrowed time. The backup p...,6.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P519,loc_id_P519,he_IL,Automated Voice,on borrowed time. The backup p...,2.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P519,loc_id_P519,id_ID,Automated Voice,on borrowed time. The backup p...,4.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P519,loc_id_P519,ja_JP,Automated Voice,on borrowed time. The backup p...,5.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P519,loc_id_P519,ko_KR,Automated Voice,on borrowed time. The backup p...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P519,loc_id_P519,nl_NL,Automated Voice,on borrowed time. The backup p...,7.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P519,loc_id_P519,pl_PL,Automated Voice,on borrowed time. The backup p...,4.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P519,loc_id_P519,pt_BR,Automated Voice,on borrowed time. The backup p...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P519,loc_id_P519,ru_RU,Automated Voice,on borrowed time. The backup p...,4.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P519,loc_id_P519,uk_UA,Automated Voice,on borrowed time. The backup p...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS120,P519,loc_id_P519,zh_CN,Automated Voice,on borrowed time. The backup p...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P520,loc_id_P520,en_US,Automated Voice,making recovery economically u...,4.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P520,loc_id_P520,ar_SA,Automated Voice,making recovery economically u...,3.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P520,loc_id_P520,de_DE,Automated Voice,making recovery economically u...,2.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P520,loc_id_P520,es_ES,Automated Voice,making recovery economically u...,5.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P520,loc_id_P520,fr_FR,Automated Voice,making recovery economically u...,5.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P520,loc_id_P520,he_IL,Automated Voice,making recovery economically u...,5.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P520,loc_id_P520,id_ID,Automated Voice,making recovery economically u...,3.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P520,loc_id_P520,ja_JP,Automated Voice,making recovery economically u...,6.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P520,loc_id_P520,ko_KR,Automated Voice,making recovery economically u...,3.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P520,loc_id_P520,nl_NL,Automated Voice,making recovery economically u...,5.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P520,loc_id_P520,pl_PL,Automated Voice,making recovery economically u...,6.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P520,loc_id_P520,pt_BR,Automated Voice,making recovery economically u...,5.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P520,loc_id_P520,ru_RU,Automated Voice,making recovery economically u...,3.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P520,loc_id_P520,uk_UA,Automated Voice,making recovery economically u...,6.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P520,loc_id_P520,zh_CN,Automated Voice,making recovery economically u...,1.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P521,loc_id_P521,en_US,Automated Voice,conduit registered off-chart r...,4.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P521,loc_id_P521,ar_SA,Automated Voice,conduit registered off-chart r...,7.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P521,loc_id_P521,de_DE,Automated Voice,conduit registered off-chart r...,3.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P521,loc_id_P521,es_ES,Automated Voice,conduit registered off-chart r...,3.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P521,loc_id_P521,fr_FR,Automated Voice,conduit registered off-chart r...,3.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P521,loc_id_P521,he_IL,Automated Voice,conduit registered off-chart r...,5.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P521,loc_id_P521,id_ID,Automated Voice,conduit registered off-chart r...,4.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P521,loc_id_P521,ja_JP,Automated Voice,conduit registered off-chart r...,4.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P521,loc_id_P521,ko_KR,Automated Voice,conduit registered off-chart r...,7.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P521,loc_id_P521,nl_NL,Automated Voice,conduit registered off-chart r...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P521,loc_id_P521,pl_PL,Automated Voice,conduit registered off-chart r...,3.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P521,loc_id_P521,pt_BR,Automated Voice,conduit registered off-chart r...,3.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P521,loc_id_P521,ru_RU,Automated Voice,conduit registered off-chart r...,2.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P521,loc_id_P521,uk_UA,Automated Voice,conduit registered off-chart r...,7.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P521,loc_id_P521,zh_CN,Automated Voice,conduit registered off-chart r...,5.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P522,loc_id_P522,en_US,Automated Voice,sounds like it's chewing grave...,2.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P522,loc_id_P522,ar_SA,Automated Voice,sounds like it's chewing grave...,7.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P522,loc_id_P522,de_DE,Automated Voice,sounds like it's chewing grave...,2.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P522,loc_id_P522,es_ES,Automated Voice,sounds like it's chewing grave...,3.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P522,loc_id_P522,fr_FR,Automated Voice,sounds like it's chewing grave...,2.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P522,loc_id_P522,he_IL,Automated Voice,sounds like it's chewing grave...,3.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P522,loc_id_P522,id_ID,Automated Voice,sounds like it's chewing grave...,4.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P522,loc_id_P522,ja_JP,Automated Voice,sounds like it's chewing grave...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P522,loc_id_P522,ko_KR,Automated Voice,sounds like it's chewing grave...,2.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P522,loc_id_P522,nl_NL,Automated Voice,sounds like it's chewing grave...,6.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P522,loc_id_P522,pl_PL,Automated Voice,sounds like it's chewing grave...,2.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P522,loc_id_P522,pt_BR,Automated Voice,sounds like it's chewing grave...,5.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P522,loc_id_P522,ru_RU,Automated Voice,sounds like it's chewing grave...,6.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P522,loc_id_P522,uk_UA,Automated Voice,sounds like it's chewing grave...,3.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P522,loc_id_P522,zh_CN,Automated Voice,sounds like it's chewing grave...,3.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P523,loc_id_P523,en_US,Automated Voice,safety lockouts despite standa...,5.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P523,loc_id_P523,ar_SA,Automated Voice,safety lockouts despite standa...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P523,loc_id_P523,de_DE,Automated Voice,safety lockouts despite standa...,4.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P523,loc_id_P523,es_ES,Automated Voice,safety lockouts despite standa...,6.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P523,loc_id_P523,fr_FR,Automated Voice,safety lockouts despite standa...,3.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P523,loc_id_P523,he_IL,Automated Voice,safety lockouts despite standa...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS121,P523,loc_id_P523,id_ID,Automated Voice,safety lockouts despite standa...,3.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
