release_set,packet_id,article_id,loc_namespace,loc_id,locale,status,surface,title,scanner_short,codex_short,audio_subtitle,terminal_summary,field_note,notes
RS120,P517,ART_P517,ns.lore.P517,loc_id_P517,pt_BR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 517: Operation Cold-18,deck grating was abandoned in place making recover,The ballast control circuit triggered an automatic,the payout is still good. An isolated thermal vent,the contract despite obvious physical evidence to ,An isolated thermal vent imploded from internal st,Generated
RS120,P517,ART_P517,ns.lore.P517,loc_id_P517,ru_RU,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 517: Operation Cold-18,deck grating was abandoned in place making recover,The ballast control circuit triggered an automatic,the payout is still good. An isolated thermal vent,the contract despite obvious physical evidence to ,An isolated thermal vent imploded from internal st,Generated
RS120,P517,ART_P517,ns.lore.P517,loc_id_P517,uk_UA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 517: Operation Cold-18,deck grating was abandoned in place making recover,The ballast control circuit triggered an automatic,the payout is still good. An isolated thermal vent,the contract despite obvious physical evidence to ,An isolated thermal vent imploded from internal st,Generated
RS120,P517,ART_P517,ns.lore.P517,loc_id_P517,zh_CN,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 517: Operation Cold-18,deck grating was abandoned in place making recover,The ballast control circuit triggered an automatic,the payout is still good. An isolated thermal vent,the contract despite obvious physical evidence to ,An isolated thermal vent imploded from internal st,Generated
RS120,P518,ART_P518,ns.lore.P518,loc_id_P518,en_US,SOURCE_AUTHORITY,terminal,Document Fragment 518: Operation Silent-42,as impossible. The insurance adjuster withheld the,The contractor's rig was abandoned in place sugges,is still good. A corroded intake valve corroded be,assessment demanded immediate continuation of the ,operational limits which the manual described as i,Generated
RS120,P518,ART_P518,ns.lore.P518,loc_id_P518,ar_SA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 518: Operation Silent-42,as impossible. The insurance adjuster withheld the,The contractor's rig was abandoned in place sugges,is still good. A corroded intake valve corroded be,assessment demanded immediate continuation of the ,operational limits which the manual described as i,Generated
RS120,P518,ART_P518,ns.lore.P518,loc_id_P518,de_DE,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 518: Operation Silent-42,as impossible. The insurance adjuster withheld the,The contractor's rig was abandoned in place sugges,is still good. A corroded intake valve corroded be,assessment demanded immediate continuation of the ,operational limits which the manual described as i,Generated
RS120,P518,ART_P518,ns.lore.P518,loc_id_P518,es_ES,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 518: Operation Silent-42,as impossible. The insurance adjuster withheld the,The contractor's rig was abandoned in place sugges,is still good. A corroded intake valve corroded be,assessment demanded immediate continuation of the ,operational limits which the manual described as i,Generated
RS120,P518,ART_P518,ns.lore.P518,loc_id_P518,fr_FR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 518: Operation Silent-42,as impossible. The insurance adjuster withheld the,The contractor's rig was abandoned in place sugges,is still good. A corroded intake valve corroded be,assessment demanded immediate continuation of the ,operational limits which the manual described as i,Generated
RS120,P518,ART_P518,ns.lore.P518,loc_id_P518,he_IL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 518: Operation Silent-42,as impossible. The insurance adjuster withheld the,The contractor's rig was abandoned in place sugges,is still good. A corroded intake valve corroded be,assessment demanded immediate continuation of the ,operational limits which the manual described as i,Generated
RS120,P518,ART_P518,ns.lore.P518,loc_id_P518,id_ID,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 518: Operation Silent-42,as impossible. The insurance adjuster withheld the,The contractor's rig was abandoned in place sugges,is still good. A corroded intake valve corroded be,assessment demanded immediate continuation of the ,operational limits which the manual described as i,Generated
RS120,P518,ART_P518,ns.lore.P518,loc_id_P518,ja_JP,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 518: Operation Silent-42,as impossible. The insurance adjuster withheld the,The contractor's rig was abandoned in place sugges,is still good. A corroded intake valve corroded be,assessment demanded immediate continuation of the ,operational limits which the manual described as i,Generated
RS120,P518,ART_P518,ns.lore.P518,loc_id_P518,ko_KR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 518: Operation Silent-42,as impossible. The insurance adjuster withheld the,The contractor's rig was abandoned in place sugges,is still good. A corroded intake valve corroded be,assessment demanded immediate continuation of the ,operational limits which the manual described as i,Generated
RS120,P518,ART_P518,ns.lore.P518,loc_id_P518,nl_NL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 518: Operation Silent-42,as impossible. The insurance adjuster withheld the,The contractor's rig was abandoned in place sugges,is still good. A corroded intake valve corroded be,assessment demanded immediate continuation of the ,operational limits which the manual described as i,Generated
RS120,P518,ART_P518,ns.lore.P518,loc_id_P518,pl_PL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 518: Operation Silent-42,as impossible. The insurance adjuster withheld the,The contractor's rig was abandoned in place sugges,is still good. A corroded intake valve corroded be,assessment demanded immediate continuation of the ,operational limits which the manual described as i,Generated
RS120,P518,ART_P518,ns.lore.P518,loc_id_P518,pt_BR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 518: Operation Silent-42,as impossible. The insurance adjuster withheld the,The contractor's rig was abandoned in place sugges,is still good. A corroded intake valve corroded be,assessment demanded immediate continuation of the ,operational limits which the manual described as i,Generated
RS120,P518,ART_P518,ns.lore.P518,loc_id_P518,ru_RU,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 518: Operation Silent-42,as impossible. The insurance adjuster withheld the,The contractor's rig was abandoned in place sugges,is still good. A corroded intake valve corroded be,assessment demanded immediate continuation of the ,operational limits which the manual described as i,Generated
RS120,P518,ART_P518,ns.lore.P518,loc_id_P518,uk_UA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 518: Operation Silent-42,as impossible. The insurance adjuster withheld the,The contractor's rig was abandoned in place sugges,is still good. A corroded intake valve corroded be,assessment demanded immediate continuation of the ,operational limits which the manual described as i,Generated
RS120,P518,ART_P518,ns.lore.P518,loc_id_P518,zh_CN,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 518: Operation Silent-42,as impossible. The insurance adjuster withheld the,The contractor's rig was abandoned in place sugges,is still good. A corroded intake valve corroded be,assessment demanded immediate continuation of the ,operational limits which the manual described as i,Generated
RS120,P519,ART_P519,ns.lore.P519,loc_id_P519,en_US,SOURCE_AUTHORITY,terminal,Document Fragment 519: Operation Abyss-49,their payout. The ambient pressure sensor seized d,The primary seal imploded from internal stress lea,on borrowed time. The backup pump is lying to us w,insurance adjuster classified the damage as accept,due to heavy particulate which the manual describe,Generated
RS120,P519,ART_P519,ns.lore.P519,loc_id_P519,ar_SA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 519: Operation Abyss-49,their payout. The ambient pressure sensor seized d,The primary seal imploded from internal stress lea,on borrowed time. The backup pump is lying to us w,insurance adjuster classified the damage as accept,due to heavy particulate which the manual describe,Generated
RS120,P519,ART_P519,ns.lore.P519,loc_id_P519,de_DE,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 519: Operation Abyss-49,their payout. The ambient pressure sensor seized d,The primary seal imploded from internal stress lea,on borrowed time. The backup pump is lying to us w,insurance adjuster classified the damage as accept,due to heavy particulate which the manual describe,Generated
RS120,P519,ART_P519,ns.lore.P519,loc_id_P519,es_ES,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 519: Operation Abyss-49,their payout. The ambient pressure sensor seized d,The primary seal imploded from internal stress lea,on borrowed time. The backup pump is lying to us w,insurance adjuster classified the damage as accept,due to heavy particulate which the manual describe,Generated
RS120,P519,ART_P519,ns.lore.P519,loc_id_P519,fr_FR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 519: Operation Abyss-49,their payout. The ambient pressure sensor seized d,The primary seal imploded from internal stress lea,on borrowed time. The backup pump is lying to us w,insurance adjuster classified the damage as accept,due to heavy particulate which the manual describe,Generated
RS120,P519,ART_P519,ns.lore.P519,loc_id_P519,he_IL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 519: Operation Abyss-49,their payout. The ambient pressure sensor seized d,The primary seal imploded from internal stress lea,on borrowed time. The backup pump is lying to us w,insurance adjuster classified the damage as accept,due to heavy particulate which the manual describe,Generated
RS120,P519,ART_P519,ns.lore.P519,loc_id_P519,id_ID,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 519: Operation Abyss-49,their payout. The ambient pressure sensor seized d,The primary seal imploded from internal stress lea,on borrowed time. The backup pump is lying to us w,insurance adjuster classified the damage as accept,due to heavy particulate which the manual describe,Generated
RS120,P519,ART_P519,ns.lore.P519,loc_id_P519,ja_JP,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 519: Operation Abyss-49,their payout. The ambient pressure sensor seized d,The primary seal imploded from internal stress lea,on borrowed time. The backup pump is lying to us w,insurance adjuster classified the damage as accept,due to heavy particulate which the manual describe,Generated
RS120,P519,ART_P519,ns.lore.P519,loc_id_P519,ko_KR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 519: Operation Abyss-49,their payout. The ambient pressure sensor seized d,The primary seal imploded from internal stress lea,on borrowed time. The backup pump is lying to us w,insurance adjuster classified the damage as accept,due to heavy particulate which the manual describe,Generated
RS120,P519,ART_P519,ns.lore.P519,loc_id_P519,nl_NL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 519: Operation Abyss-49,their payout. The ambient pressure sensor seized d,The primary seal imploded from internal stress lea,on borrowed time. The backup pump is lying to us w,insurance adjuster classified the damage as accept,due to heavy particulate which the manual describe,Generated
RS120,P519,ART_P519,ns.lore.P519,loc_id_P519,pl_PL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 519: Operation Abyss-49,their payout. The ambient pressure sensor seized d,The primary seal imploded from internal stress lea,on borrowed time. The backup pump is lying to us w,insurance adjuster classified the damage as accept,due to heavy particulate which the manual describe,Generated
RS120,P519,ART_P519,ns.lore.P519,loc_id_P519,pt_BR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 519: Operation Abyss-49,their payout. The ambient pressure sensor seized d,The primary seal imploded from internal stress lea,on borrowed time. The backup pump is lying to us w,insurance adjuster classified the damage as accept,due to heavy particulate which the manual describe,Generated
RS120,P519,ART_P519,ns.lore.P519,loc_id_P519,ru_RU,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 519: Operation Abyss-49,their payout. The ambient pressure sensor seized d,The primary seal imploded from internal stress lea,on borrowed time. The backup pump is lying to us w,insurance adjuster classified the damage as accept,due to heavy particulate which the manual describe,Generated
RS120,P519,ART_P519,ns.lore.P519,loc_id_P519,uk_UA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 519: Operation Abyss-49,their payout. The ambient pressure sensor seized d,The primary seal imploded from internal stress lea,on borrowed time. The backup pump is lying to us w,insurance adjuster classified the damage as accept,due to heavy particulate which the manual describe,Generated
