path,folder,bytes,has_lodgroup_token,builtin_primitive_mesh_ref_count,mesh_filter_token_count,renderer_token_count,mesh_collider_token_count,box_collider_token_count,sphere_collider_token_count,capsule_collider_token_count,audio_source_token_count,direct_audioclip_ref_count,material_token_count,unique_guid_ref_count,missing_script_token_count,policy_flags,evidence_boundary
Assets/_Project/Prefabs/Tools/Held/Tool_Flashlight_Held.prefab,Assets/_Project/Prefabs/Tools/Held,6277,False,1,1,1,0,1,0,0,0,0,2,6,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Tools/Held/Tool_HarpoonLauncher_Held.prefab,Assets/_Project/Prefabs/Tools/Held,5911,False,1,1,1,0,0,0,0,0,0,1,7,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Tools/Held/Tool_Knife_Held.prefab,Assets/_Project/Prefabs/Tools/Held,5783,False,1,1,1,0,0,0,0,0,0,1,6,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Tools/Held/Tool_LaserCutter_Held.prefab,Assets/_Project/Prefabs/Tools/Held,6512,False,1,1,1,0,1,0,0,0,0,2,6,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Tools/Held/Tool_Propulsion_Held.prefab,Assets/_Project/Prefabs/Tools/Held,7391,False,1,1,1,0,1,0,0,0,0,2,8,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Tools/Held/Tool_Repair_Held.prefab,Assets/_Project/Prefabs/Tools/Held,6331,False,1,1,1,0,1,0,0,0,0,2,6,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Tools/Held/Tool_SalvageSampler_Held.prefab,Assets/_Project/Prefabs/Tools/Held,5758,False,1,1,1,0,0,0,0,0,0,1,6,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Tools/Held/Tool_Scanner_Held.prefab,Assets/_Project/Prefabs/Tools/Held,6535,False,1,1,1,0,1,0,0,0,0,2,8,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Tools/Held/Tool_StunPistol_Held.prefab,Assets/_Project/Prefabs/Tools/Held,5734,False,1,1,1,0,0,0,0,0,0,1,6,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Transport/PFB_CargoSled_Transport.prefab,Assets/_Project/Prefabs/Transport,7483,False,1,1,1,0,1,0,0,0,0,2,5,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Transport/PFB_Exosuit_Frame_Transport.prefab,Assets/_Project/Prefabs/Transport,7579,False,1,1,1,0,1,0,0,0,0,2,5,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Transport/PFB_MicroSub_Transport.prefab,Assets/_Project/Prefabs/Transport,7574,False,1,1,1,0,1,0,0,0,0,2,5,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/Transport/PFB_ScoutGlider_Transport.prefab,Assets/_Project/Prefabs/Transport,7485,False,1,1,1,0,1,0,0,0,0,2,5,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PRODUCT_FACE_SCOPE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/VoxelChunk.prefab,Assets/_Project/Prefabs,3122,False,0,1,1,1,0,0,0,0,0,2,0,0,NO_STATIC_LODGROUP_TOKEN|MESH_COLLIDER_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldGenerator.prefab,Assets/_Project/Prefabs,11400,False,0,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_cave_entrance.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2650,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_cave_entrance__lip.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8882,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_cave_entrance__shaft.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,11491,False,4,4,4,0,0,0,0,0,0,4,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_coral_branching.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2658,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_coral_branching__branch.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,19772,False,7,7,7,0,0,0,0,0,0,7,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_coral_branching__mass.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,22450,False,8,8,8,0,0,0,0,0,0,8,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_coral_brittle__fan.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8932,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_coral_brittle__sprig.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8956,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_coral_low.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2650,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_coral_low__bed.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8977,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_coral_low__plate.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,11658,False,4,4,4,0,0,0,0,0,0,4,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_coral_massive__head.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8990,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_coral_massive__porous.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,14392,False,5,5,5,0,0,0,0,0,0,5,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_coral_plate__ledge.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,9016,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_coral_plate__shelf.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,11701,False,4,4,4,0,0,0,0,0,0,4,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_creature_spawn_passive.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2657,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_creature_spawn_passive__ring.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,11530,False,4,4,4,0,0,0,0,0,0,4,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_creature_spawn_passive__stalk.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,3582,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_creature_spawn_predator.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2660,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_creature_spawn_predator__nest.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,12679,False,4,4,4,0,0,0,0,0,0,4,3,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_creature_spawn_predator__tooth.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8962,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_creature_zone_abyss_apex__a.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,3577,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_creature_zone_large_threat__a.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,3581,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_creature_zone_reef_apex__a.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,3576,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_creature_zone_ruin_apex__a.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,3575,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_field.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2655,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_field__field.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,15364,False,5,5,5,0,0,0,0,0,0,5,3,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_field__strip.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8891,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2657,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8892,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__scrap.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8933,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_egg_cluster.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2648,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_egg_cluster__clutch.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8944,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_egg_cluster__nest.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,11525,False,4,4,4,0,0,0,0,0,0,4,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_kelp_abyssal__shroud.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,6255,False,2,2,2,0,0,0,0,0,0,2,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_kelp_abyssal__strap.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8935,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_kelp_canopy__crown.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,22380,False,8,8,8,0,0,0,0,0,0,8,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_kelp_canopy__frond.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,17066,False,6,6,6,0,0,0,0,0,0,6,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_kelp_patch_dense.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2657,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_kelp_patch_dense__grove.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,130229,False,48,48,48,0,0,0,0,0,0,48,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_kelp_patch_dense__patch.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,81776,False,30,30,30,0,0,0,0,0,0,30,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_kelp_tall.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2648,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_kelp_tall__lean.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,33189,False,12,12,12,0,0,0,0,0,0,12,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_kelp_tall__stalk.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,33160,False,12,12,12,0,0,0,0,0,0,12,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_landmark_spire.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2655,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_landmark_spire__spire.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8878,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_landmark_spire__split.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8930,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_plant_giant.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,2654,False,1,1,1,0,0,0,0,0,0,1,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_plant_giant__canopy.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,6251,False,2,2,2,0,0,0,0,0,0,2,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_plant_giant__tower.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8929,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_hazard.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,3821,False,1,1,1,0,0,0,0,0,0,1,3,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_hazard__nest.prefab,Assets/_Project/Prefabs/WorldProceduralProxy,8922,False,3,3,3,0,0,0,0,0,0,3,2,0,NO_STATIC_LODGROUP_TOKEN|BUILTIN_PRIMITIVE_MESH_REF|PROXY_OR_PLACEHOLDER_ROUTE,STATIC_YAML_SCAN_NOT_UNITY_PREFAB_OR_VISUAL_PROOF
