packet_id,article_id,file,locale_count,speaker_source,duration_risk,subtitle_risk,unlock_context
P426_BLUE_DEBT_CUSTODY_GRADE_RECEIPT,applied_lore.blue_debt_custody_grade_receipt,Docs/Lore/AppliedContent/packets/RS086_RESOURCE_ECONOMY_ARTIFACTS.packets.json,15,Black Keel / carrier tender,low: 14 words,low,unlock.blue_debt_custody_grade_receipt | poi.blue_debt_receipt/poi.custody_grade_tag/poi.pressure_history_stamp | biome.brine_canyon/biome.claim_admin
P427_PRESSURE_GLASS_FIELD_CERTIFICATE,applied_lore.pressure_glass_field_certificate,Docs/Lore/AppliedContent/packets/RS086_RESOURCE_ECONOMY_ARTIFACTS.packets.json,15,maintenance crew / field work order,low: 13 words,low,unlock.pressure_glass_field_certificate | poi.pressure_glass_certificate/poi.sealant_feedstock_tag/poi.clamp_ring_test_card | biome.drowned_crust/biome.vent_forge
P428_BRINE_SALT_PROCESS_LOT_CARD,applied_lore.brine_salt_process_lot_card,Docs/Lore/AppliedContent/packets/RS086_RESOURCE_ECONOMY_ARTIFACTS.packets.json,15,Atlas fragment / maintenance telemetry,low: 15 words,low,unlock.brine_salt_process_lot_card | poi.brine_lot_card/poi.density_ladder_sample/poi.pump_cycle_stamp | biome.brine_canyon/biome.process_chemistry
P429_ATLAS_LATTICE_CONTAMINATION_TAG,applied_lore.atlas_lattice_contamination_tag,Docs/Lore/AppliedContent/packets/RS086_RESOURCE_ECONOMY_ARTIFACTS.packets.json,15,Atlas fragment / maintenance telemetry,low: 11 words,low,unlock.atlas_lattice_contamination_tag | poi.atlas_lattice_tag/poi.contaminated_sample_case/poi.false_clean_receipt | biome.atlas_repair_network/biome.deep_ecology
P430_BLACK_KEEL_PAYOUT_MASS_LEDGER,applied_lore.black_keel_payout_mass_ledger,Docs/Lore/AppliedContent/packets/RS086_RESOURCE_ECONOMY_ARTIFACTS.packets.json,15,Black Keel / carrier tender,low: 10 words,low,unlock.black_keel_payout_mass_ledger | poi.black_keel_mass_ledger/poi.payout_conversion_note/poi.material_exit_receipt | biome.claim_admin/biome.black_keel_orbit
P431_PDA_EVIDENCE_TIER_LABEL_RULE,applied_lore.pda_evidence_tier_label_rule,Docs/Lore/AppliedContent/packets/RS087_PDA_CODEX_PRESENTATION_RULES.packets.json,15,colony worker / recovered worker record,low: 14 words,authoring/meta wording,unlock.pda_evidence_tier_label_rule | poi.pda_evidence_tier_rule/poi.codex_filter_label/poi.proof_stage_badge | biome.codex/biome.ui_rules
P432_SCANNER_STAGE_COPY_ESCALATION_RULE,applied_lore.scanner_stage_copy_escalation_rule,Docs/Lore/AppliedContent/packets/RS087_PDA_CODEX_PRESENTATION_RULES.packets.json,15,Atlas fragment / maintenance telemetry,low: 9 words,authoring/meta wording,unlock.scanner_stage_copy_escalation_rule | poi.scanner_stage_rule/poi.scan_stage_badge/poi.fauna_risk_copy | biome.scanner_ui/biome.deep_ecology
P433_TERMINAL_OPERATOR_SURFACE_RULE,applied_lore.terminal_operator_surface_rule,Docs/Lore/AppliedContent/packets/RS087_PDA_CODEX_PRESENTATION_RULES.packets.json,15,unknown damaged source,low: 11 words,authoring/meta wording,unlock.terminal_operator_surface_rule | poi.terminal_operator_rule/poi.legal_boilerplate_style/poi.operator_log_surface | biome.terminal_ui/biome.colony_infrastructure
P434_DOSSIER_ENDING_RECORD_LAYOUT_RULE,applied_lore.dossier_ending_record_layout_rule,Docs/Lore/AppliedContent/packets/RS087_PDA_CODEX_PRESENTATION_RULES.packets.json,15,unknown damaged source,low: 11 words,low,unlock.dossier_ending_record_layout_rule | poi.ending_record_layout/poi.receiver_badge_set/poi.dossier_outcome_grid | biome.codex/biome.spoiler_gate
P435_LOCALIZED_OVERFLOW_PRESENTATION_RULE,applied_lore.localized_overflow_presentation_rule,Docs/Lore/AppliedContent/packets/RS087_PDA_CODEX_PRESENTATION_RULES.packets.json,15,colony worker / recovered worker record,low: 12 words,low,unlock.localized_overflow_presentation_rule | poi.localization_overflow_rule/poi.rtl_cjk_review_badge/poi.codex_layout_guard | biome.localization/biome.ui_rules
P436_BLACK_KEEL_APPROACH_TRANSCRIPT_SEED,applied_lore.black_keel_approach_transcript_seed,Docs/Lore/AppliedContent/packets/RS088_AUDIO_TRANSCRIPT_ARTICLE_SEEDS.packets.json,15,Black Keel / carrier tender,medium: 19 words,low,unlock.black_keel_approach_transcript_seed | poi.black_keel_approach_transcript/poi.opening_caption_card/poi.lien_notice_audio | biome.first_hour/biome.black_keel_orbit
P437_DEEP_REACH_SANITIZED_PACKET_TRANSCRIPT_SEED,applied_lore.deep_reach_sanitized_packet_transcript_seed,Docs/Lore/AppliedContent/packets/RS088_AUDIO_TRANSCRIPT_ARTICLE_SEEDS.packets.json,15,Deep Reach / Recovery Compliance,low: 17 words,low,unlock.deep_reach_sanitized_packet_transcript_seed | poi.deep_reach_sanitized_transcript/poi.legal_delay_caption/poi.coordinate_request_packet | biome.deep_reach_archive/biome.claim_admin
P438_WORKER_DOSSIER_AUDIO_TRANSCRIPT_SEED,applied_lore.worker_dossier_audio_transcript_seed,Docs/Lore/AppliedContent/packets/RS088_AUDIO_TRANSCRIPT_ARTICLE_SEEDS.packets.json,15,colony worker / recovered worker record,medium: 19 words,low,unlock.worker_dossier_audio_transcript_seed | poi.worker_dossier_transcript/poi.pump_chief_voice_note/poi.worker_procedure_caption | biome.colony_infrastructure/biome.codex
P439_ATLAS_REPAIR_TRACE_TRANSCRIPT_SEED,applied_lore.atlas_repair_trace_transcript_seed,Docs/Lore/AppliedContent/packets/RS088_AUDIO_TRANSCRIPT_ARTICLE_SEEDS.packets.json,15,Atlas fragment / maintenance telemetry,low: 14 words,low,unlock.atlas_repair_trace_transcript_seed | poi.atlas_repair_trace_transcript/poi.conductive_biofilm_caption/poi.serviceable_fauna_route | biome.atlas_repair_network/biome.deep_ecology
P440_ENDING_RECORD_TRANSCRIPT_SEED,applied_lore.ending_record_transcript_seed,Docs/Lore/AppliedContent/packets/RS088_AUDIO_TRANSCRIPT_ARTICLE_SEEDS.packets.json,15,insurer / quarantine relay,low: 15 words,low,unlock.ending_record_transcript_seed | poi.ending_record_transcript/poi.after_action_dossier/poi.payload_hash_caption | biome.spoiler_gate/biome.codex
P441_RESOURCE_YIELD_VALUE_DRAFT_ROWS,applied_lore.resource_yield_value_draft_rows,Docs/Lore/AppliedContent/packets/RS089_NUMERIC_GAMEPLAY_TABLE_VALUE_DRAFTS.packets.json,15,insurer / quarantine relay,low: 12 words,low,unlock.resource_yield_value_draft_rows | poi.resource_yield_table_draft/poi.blue_debt_receipt_math/poi.vent_sample_yield_note | biome.resource_tables/biome.brine_canyon
P442_STACK_LIMIT_VALUE_DRAFT_ROWS,applied_lore.stack_limit_value_draft_rows,Docs/Lore/AppliedContent/packets/RS089_NUMERIC_GAMEPLAY_TABLE_VALUE_DRAFTS.packets.json,15,Black Keel / carrier tender,low: 15 words,low,unlock.stack_limit_value_draft_rows | poi.stack_limit_table_draft/poi.containment_case_label/poi.lien_mass_warning | biome.resource_tables/biome.claim_admin
P443_ESCAPE_RECIPE_VALUE_DRAFT_ROWS,applied_lore.escape_recipe_value_draft_rows,Docs/Lore/AppliedContent/packets/RS089_NUMERIC_GAMEPLAY_TABLE_VALUE_DRAFTS.packets.json,15,Atlas fragment / maintenance telemetry,low: 13 words,low,unlock.escape_recipe_value_draft_rows | poi.escape_recipe_table_draft/poi.ascent_part_cost_card/poi.p63_reject_reason | biome.escape_chain/biome.atlas_basin
P444_CONTRACT_RISK_REWARD_VALUE_DRAFT_ROWS,applied_lore.contract_risk_reward_value_draft_rows,Docs/Lore/AppliedContent/packets/RS089_NUMERIC_GAMEPLAY_TABLE_VALUE_DRAFTS.packets.json,15,insurer / quarantine relay,low: 11 words,low,unlock.contract_risk_reward_value_draft_rows | poi.contract_risk_table_draft/poi.replay_seed_weight_card/poi.lien_severity_note | biome.contract_layer/biome.replay
P445_ENDING_PAYOUT_VALUE_DRAFT_ROWS,applied_lore.ending_payout_value_draft_rows,Docs/Lore/AppliedContent/packets/RS089_NUMERIC_GAMEPLAY_TABLE_VALUE_DRAFTS.packets.json,15,Atlas fragment / maintenance telemetry,low: 6 words,low,unlock.ending_payout_value_draft_rows | poi.ending_payout_table_draft/poi.after_action_value_card/poi.receiver_cost_warning | biome.spoiler_gate/biome.ending_records
P446_FIRST_HOUR_PLACEMENT_BRIEF,applied_lore.first_hour_placement_brief,Docs/Lore/AppliedContent/packets/RS090_UNITY_PLACEMENT_SCENE_BRIEFS.packets.json,15,Deep Reach / Recovery Compliance,low: 12 words,low,unlock.first_hour_placement_brief | poi.first_hour_anchor_batch/poi.capsule_p63_lie_trace/poi.unity_scene_anchor_brief | biome.first_hour/biome.shallow_annex
P447_MID_DEPTH_ROUTE_PLACEMENT_BRIEF,applied_lore.mid_depth_route_placement_brief,Docs/Lore/AppliedContent/packets/RS090_UNITY_PLACEMENT_SCENE_BRIEFS.packets.json,15,insurer / quarantine relay,low: 13 words,low,unlock.mid_depth_route_placement_brief | poi.mid_depth_route_anchor_batch/poi.brine_relay_seal_objects/poi.route_cost_brief | biome.brine_canyon/biome.cable_reef
P448_ECOLOGY_SCAN_PLACEMENT_BRIEF,applied_lore.ecology_scan_placement_brief,Docs/Lore/AppliedContent/packets/RS090_UNITY_PLACEMENT_SCENE_BRIEFS.packets.json,15,colony worker / recovered worker record,low: 16 words,low,unlock.ecology_scan_placement_brief | poi.ecology_scan_anchor_batch/poi.fauna_route_grammar_anchor/poi.repair_network_scan_brief | biome.deep_ecology/biome.scanner_ui
P449_FINAL_DESCENT_PLACEMENT_BRIEF,applied_lore.final_descent_placement_brief,Docs/Lore/AppliedContent/packets/RS090_UNITY_PLACEMENT_SCENE_BRIEFS.packets.json,15,Atlas fragment / maintenance telemetry,low: 15 words,low,unlock.final_descent_placement_brief | poi.final_descent_anchor_batch/poi.atlas_basin_gate_brief/poi.payload_receiver_socket_brief | biome.atlas_basin/biome.abyssal_machine_field
P450_TERMINAL_SLOT_PROMOTION_BRIEF,applied_lore.terminal_slot_promotion_brief,Docs/Lore/AppliedContent/packets/RS090_UNITY_PLACEMENT_SCENE_BRIEFS.packets.json,15,colony worker / recovered worker record,low: 13 words,low,unlock.terminal_slot_promotion_brief | poi.terminal_slot_promotion_brief/poi.message_terminal_triage/poi.narrative_discovery_backlog_rule | biome.authoring/biome.terminal_ui
P451_RU_NATIVE_ENCODING_QA_BRIEF,applied_lore.ru_native_encoding_qa_brief,Docs/Lore/AppliedContent/packets/RS091_NATIVE_LOCALIZATION_AND_ACCESSIBILITY_QA_BRIEFS.packets.json,15,unknown damaged source,low: 11 words,low,unlock.ru_native_encoding_qa_brief | poi.ru_native_encoding_qa/poi.mojibake_guard/poi.loc_source_review_card | biome.localization/biome.qa
P452_CJK_FONT_WRAP_QA_BRIEF,applied_lore.cjk_font_wrap_qa_brief,Docs/Lore/AppliedContent/packets/RS091_NATIVE_LOCALIZATION_AND_ACCESSIBILITY_QA_BRIEFS.packets.json,15,Atlas fragment / maintenance telemetry,low: 15 words,low,unlock.cjk_font_wrap_qa_brief | poi.cjk_font_wrap_qa/poi.static_atlas_budget_card/poi.codex_linebreak_review | biome.localization/biome.ui_rules
P453_RTL_BIDI_NUMERIC_QA_BRIEF,applied_lore.rtl_bidi_numeric_qa_brief,Docs/Lore/AppliedContent/packets/RS091_NATIVE_LOCALIZATION_AND_ACCESSIBILITY_QA_BRIEFS.packets.json,15,unknown damaged source,low: 9 words,low,unlock.rtl_bidi_numeric_qa_brief | poi.rtl_bidi_numeric_qa/poi.hebrew_arabic_codex_review/poi.unit_directionality_card | biome.localization/biome.accessibility
P454_EUROPEAN_EXPANSION_FIT_QA_BRIEF,applied_lore.european_expansion_fit_qa_brief,Docs/Lore/AppliedContent/packets/RS091_NATIVE_LOCALIZATION_AND_ACCESSIBILITY_QA_BRIEFS.packets.json,15,unknown damaged source,low: 11 words,low,unlock.european_expansion_fit_qa_brief | poi.european_expansion_fit_qa/poi.terminal_length_review/poi.contract_label_fit_card | biome.localization/biome.ui_rules
P455_SUBTITLE_AUDIO_TIMING_QA_BRIEF,applied_lore.subtitle_audio_timing_qa_brief,Docs/Lore/AppliedContent/packets/RS091_NATIVE_LOCALIZATION_AND_ACCESSIBILITY_QA_BRIEFS.packets.json,15,Atlas fragment / maintenance telemetry,low: 6 words,low,unlock.subtitle_audio_timing_qa_brief | poi.subtitle_audio_timing_qa/poi.audio_caption_review/poi.vo_line_budget_card | biome.localization/biome.audio
P456_SITE_HOME_LONGFORM_BRIEF,applied_lore.site_home_longform_brief,Docs/Lore/AppliedContent/packets/RS092_PUBLIC_SITE_LONGFORM_ARTICLE_BRIEFS.packets.json,15,Atlas fragment / maintenance telemetry,low: 6 words,low,unlock.site_home_longform_brief | poi.site_home_longform/poi.public_home_pressure_route/poi.first_view_article_spine | biome.publication/biome.site_home
P457_AEGIR_HARD_SCIFI_LONGFORM_BRIEF,applied_lore.aegir_hard_scifi_longform_brief,Docs/Lore/AppliedContent/packets/RS092_PUBLIC_SITE_LONGFORM_ARTICLE_BRIEFS.packets.json,15,unknown damaged source,low: 13 words,low,unlock.aegir_hard_scifi_longform_brief | poi.aegir_hard_scifi_longform/poi.moon_ladder_article_spine/poi.no_ftl_route_article | biome.publication/biome.aegir_system
P458_DEEP_REACH_LIABILITY_LONGFORM_BRIEF,applied_lore.deep_reach_liability_longform_brief,Docs/Lore/AppliedContent/packets/RS092_PUBLIC_SITE_LONGFORM_ARTICLE_BRIEFS.packets.json,15,Deep Reach / Recovery Compliance,low: 9 words,low,unlock.deep_reach_liability_longform_brief | poi.deep_reach_liability_longform/poi.public_liability_chain_article/poi.clean_language_physical_proof | biome.publication/biome.deep_reach
P459_ATLAS_SPOILER_LONGFORM_BRIEF,applied_lore.atlas_spoiler_longform_brief,Docs/Lore/AppliedContent/packets/RS092_PUBLIC_SITE_LONGFORM_ARTICLE_BRIEFS.packets.json,15,Atlas fragment / maintenance telemetry,low: 13 words,low,unlock.atlas_spoiler_longform_brief | poi.atlas_spoiler_longform/poi.factory_temple_article_spine/poi.payload_receiver_spoiler_gate | biome.publication/biome.spoiler_gate
P460_BLUE_DEBT_RESOURCE_LONGFORM_BRIEF,applied_lore.blue_debt_resource_longform_brief,Docs/Lore/AppliedContent/packets/RS092_PUBLIC_SITE_LONGFORM_ARTICLE_BRIEFS.packets.json,15,Atlas fragment / maintenance telemetry,low: 12 words,low,unlock.blue_debt_resource_longform_brief | poi.blue_debt_resource_longform/poi.resource_custody_article/poi.pressure_history_visual | biome.publication/biome.resources_ecology
