"channel_name","channel_profile_url","country_candidates","source_games","source_segments","surfaces_seen","raw_occurrences","max_public_metric_seen","recommended_segment","pitch_angle","personalized_pitch_stub","risk_notes","contact_route","verification_status","next_action"
"Foxy Fern","https://www.letsplayindex.com/channels/15318-foxy-fern","United States","Satisfactory; The Long Dark","factory_engineering_systems; hardcore_survival","most_lp_views; review_channels","3","17100","engineering_base_systems","Machines, habitats, resource routing, and survival infrastructure.","Your audience values systems and construction. HECTON-8 should be pitched as habitat/base survival where pumps, oxygen, power, salvage, and pressure-rated machinery visibly matter.","Do not pitch before base/tool systems are visible; engineering audiences punish decorative fake systems.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"Luca The Guide","https://www.letsplayindex.com/channels/446284-luca-the-guide","United States","Space Engineers","engineering_base_systems","latest_letsplay; most_lp_views; review_channels","3","16900","engineering_base_systems","Machines, habitats, resource routing, and survival infrastructure.","Your audience values systems and construction. HECTON-8 should be pitched as habitat/base survival where pumps, oxygen, power, salvage, and pressure-rated machinery visibly matter.","Do not pitch before base/tool systems are visible; engineering audiences punish decorative fake systems.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"Taffy Chipmunk","https://www.letsplayindex.com/channels/3348895-taffy-chipmunk","UNKNOWN","Subnautica; Subnautica Below Zero","direct_underwater_survival","latest_letsplay; most_lp_views","3","16400","direct_underwater_survival","Underwater survival audience already proven.","Your channel has already touched Subnautica/underwater survival. HECTON-8 should be pitched through a distinct single-player pressure/salvage identity.","May compare directly to Subnautica; send only when screenshots clearly differentiate NASA-punk machinery and black-water pressure.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"DarkRubberNeck","https://www.letsplayindex.com/channels/23118-darkrubberneck","Australia","Satisfactory; Space Engineers; Subnautica","direct_underwater_survival; engineering_base_systems; factory_engineering_systems","most_lp_views; review_channels","3","15907","direct_underwater_survival","Underwater survival audience already proven.","Your channel has already touched Subnautica/underwater survival. HECTON-8 should be pitched through a distinct single-player pressure/salvage identity.","May compare directly to Subnautica; send only when screenshots clearly differentiate NASA-punk machinery and black-water pressure.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"Respawned","https://www.letsplayindex.com/channels/339814-respawned","United Kingdom","Sons of the Forest; Subnautica; The Long Dark","direct_underwater_survival; hardcore_survival; hostile_survival","review_channels","3","14600","direct_underwater_survival","Underwater survival audience already proven.","Your channel has already touched Subnautica/underwater survival. HECTON-8 should be pitched through a distinct single-player pressure/salvage identity.","May compare directly to Subnautica; send only when screenshots clearly differentiate NASA-punk machinery and black-water pressure.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"RigsWreck","https://www.letsplayindex.com/channels/3630021-rigswreck","United States","Sons of the Forest; The Forest","hostile_survival","latest_letsplay; review_channels","3","14600","survival_route_risk","Expedition risk, resource pressure, return planning, and fair failure.","Your audience watches survival decisions. HECTON-8 should be pitched through routes, scarcity, oxygen, pressure warnings, salvage risk, and the decision to return before the ocean wins.","Avoid lore-first pitch; survival viewers need the playable loop fast.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"Prime's Gaming 369","https://www.letsplayindex.com/channels/1346800-primes-gaming-369","United States","Forever Skies; Space Engineers","engineering_base_systems; vehicle_base_survival","latest_letsplay; most_lp_views","3","14230","engineering_base_systems","Machines, habitats, resource routing, and survival infrastructure.","Your audience values systems and construction. HECTON-8 should be pitched as habitat/base survival where pumps, oxygen, power, salvage, and pressure-rated machinery visibly matter.","Do not pitch before base/tool systems are visible; engineering audiences punish decorative fake systems.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"Charede Archives","https://www.letsplayindex.com/channels/1241807-charede-archives","United Kingdom","Pacific Drive; Subnautica Below Zero","direct_underwater_survival; machine_survival_anomaly","latest_letsplay; most_lp_views","3","14157","direct_underwater_survival","Underwater survival audience already proven.","Your channel has already touched Subnautica/underwater survival. HECTON-8 should be pitched through a distinct single-player pressure/salvage identity.","May compare directly to Subnautica; send only when screenshots clearly differentiate NASA-punk machinery and black-water pressure.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"Sirius_Revenge","https://www.letsplayindex.com/channels/1869297-sirius-revenge","United Kingdom","Forever Skies; Space Engineers","engineering_base_systems; vehicle_base_survival","latest_letsplay; most_lp_views","3","14102","engineering_base_systems","Machines, habitats, resource routing, and survival infrastructure.","Your audience values systems and construction. HECTON-8 should be pitched as habitat/base survival where pumps, oxygen, power, salvage, and pressure-rated machinery visibly matter.","Do not pitch before base/tool systems are visible; engineering audiences punish decorative fake systems.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"RageSelect","https://www.letsplayindex.com/channels/21908-rageselect","UNKNOWN","Pacific Drive; The Long Dark","hardcore_survival; machine_survival_anomaly","latest_letsplay; most_lp_views","3","13900","survival_route_risk","Expedition risk, resource pressure, return planning, and fair failure.","Your audience watches survival decisions. HECTON-8 should be pitched through routes, scarcity, oxygen, pressure warnings, salvage risk, and the decision to return before the ocean wins.","Avoid lore-first pitch; survival viewers need the playable loop fast.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"TheGamerzTheory2","https://www.letsplayindex.com/channels/29771-thegamerztheory2","Canada","Space Engineers; Subnautica Below Zero; The Long Dark","direct_underwater_survival; engineering_base_systems; hardcore_survival","review_channels","3","13700","direct_underwater_survival","Underwater survival audience already proven.","Your channel has already touched Subnautica/underwater survival. HECTON-8 should be pitched through a distinct single-player pressure/salvage identity.","May compare directly to Subnautica; send only when screenshots clearly differentiate NASA-punk machinery and black-water pressure.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"AnjelusX","https://www.letsplayindex.com/channels/86440-anjelusx","Canada","Abiotic Factor; Forever Skies","facility_survival_systems; vehicle_base_survival","latest_letsplay; most_lp_views","3","13700","engineering_base_systems","Machines, habitats, resource routing, and survival infrastructure.","Your audience values systems and construction. HECTON-8 should be pitched as habitat/base survival where pumps, oxygen, power, salvage, and pressure-rated machinery visibly matter.","Do not pitch before base/tool systems are visible; engineering audiences punish decorative fake systems.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"KillerHammerTime_Gaming","https://www.letsplayindex.com/channels/562351-killerhammertime-gaming","Hungary","Pacific Drive; Subnautica Below Zero","direct_underwater_survival; machine_survival_anomaly","latest_letsplay; most_lp_views","3","13625","direct_underwater_survival","Underwater survival audience already proven.","Your channel has already touched Subnautica/underwater survival. HECTON-8 should be pitched through a distinct single-player pressure/salvage identity.","May compare directly to Subnautica; send only when screenshots clearly differentiate NASA-punk machinery and black-water pressure.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
"Fixxxer","https://www.letsplayindex.com/channels/23372-fixxxer","United States","Barotrauma; Subnautica","abyss_pressure_horror; direct_underwater_survival","latest_letsplay; most_lp_views; review_channels","3","13600","direct_underwater_survival","Underwater survival audience already proven.","Your channel has already touched Subnautica/underwater survival. HECTON-8 should be pitched through a distinct single-player pressure/salvage identity.","May compare directly to Subnautica; send only when screenshots clearly differentiate NASA-punk machinery and black-water pressure.","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY","Verify current channel activity, exact YouTube/Twitch URL, public business contact, language, brand safety, and whether HECTON-8 has a matching real asset."
