"scraped_utc","source_game","source_slug","source_segment","source_surface","source_page","source_url","channel_name","channel_path","channel_profile_url","country","primary_metric_raw","primary_metric_number","latest_or_ranked_video_title","latest_or_ranked_video_url","published_or_rank_context","relative_context","duration","contact_route","verification_status"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Paradise Decay","/channels/22307-paradise-decay","https://www.letsplayindex.com/channels/22307-paradise-decay","United Kingdom","28,700","28700","VR 2017 - A YEAR IN REVIEW! (1 of 5) // 320+ GAME CLIPS & HIGHLIGHTS // Oculus Rift // GTX 1060","https://www.letsplayindex.com/video/vr-2017-a-year-in-review-1-of-5-320-game-clips-and-highlights-QPlkQ253Sow","December 31, 2017 12:39:23 PM","2017-12-31","27:50","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Patrol Nation","/channels/25673-patrol-nation","https://www.letsplayindex.com/channels/25673-patrol-nation","Australia","192,000","192000","Subnautica: Rocket Ship (Honest No Clickbait Review)..","https://www.letsplayindex.com/video/subnautica-rocket-ship-honest-no-clickbait-review-patrol-o7d1GoWHjms","November 9, 2017 9:30:16 PM","2017-11-09","3:55","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","PC Games","/channels/28301-pc-games","https://www.letsplayindex.com/channels/28301-pc-games","Germany","269,000","269000","Subnautica | REVIEW | Was hat das Survival-Spiel so drauf?","https://www.letsplayindex.com/video/subnautica-review-was-hat-das-survival-spiel-so-drauf-pc-xGCck_rq8ao","February 16, 2018 5:00:04 AM","2018-02-16","6:11","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Phoenixshade Gaming","/channels/2018849-phoenixshade-gaming","https://www.letsplayindex.com/channels/2018849-phoenixshade-gaming","Canada","235","235","Movie Review While Gaming - Underwater","https://www.letsplayindex.com/video/movie-review-while-gaming-underwater-phoenixshade-gaming-8s4vpmmi32w","April 19, 2020 7:38:49 PM","2020-04-19","8:24","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Pixel Lounge","/channels/110714-pixel-lounge","https://www.letsplayindex.com/channels/110714-pixel-lounge","United States","22,800","22800","Subnautica Review - Judge Mathas","https://www.letsplayindex.com/video/subnautica-review-judge-mathas-pixel-lounge-TOoZFp0yR-4","February 2, 2018 10:00:48 AM","2018-02-02","14:44","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","pixel.","/channels/156119-pixel","https://www.letsplayindex.com/channels/156119-pixel","United States","16,100","16100","Ecosystem Gameplay Review (Steam Early Access)","https://www.letsplayindex.com/video/ecosystem-gameplay-review-steam-early-access-pixel-r72UL2VMV80","March 16, 2021 8:30:09 AM","2021-03-16","4:38","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","POP 2Review","/channels/199454-pop-2review","https://www.letsplayindex.com/channels/199454-pop-2review","United States","28,000","28000","Sunken Gear VR Suit up, dive in, find the treasuresม secrets hidden among rusted, twisted metal","https://www.letsplayindex.com/video/sunken-gear-vr-suit-up-dive-in-find-the-treasures-secrets-9k8iUcw0Bao","October 13, 2017 9:53:37 AM","2017-10-13","21:16","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","PSVR World","/channels/16465-psvr-world","https://www.letsplayindex.com/channels/16465-psvr-world","United Kingdom","5,750","5750","Fishing Master PSVR Review","https://www.letsplayindex.com/video/fishing-master-psvr-review-psvr-world-5ygbPdhcn8o","October 26, 2017 11:21:28 AM","2017-10-26","7:38","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","PSVR2 Without Parole","/channels/104287-psvr2-without-parole","https://www.letsplayindex.com/channels/104287-psvr2-without-parole","United States","114,000","114000","Pixel Ripped 1989 Release Date | Subnautica PSVR? | Hopalong: The Badlands Coming SOON!","https://www.letsplayindex.com/video/pixel-ripped-1989-release-date-subnautica-psvr-hopalong-NtC02OyYsPA","July 12, 2018 12:36:27 AM","2018-07-12","1:46","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Raphael Robinson","/channels/563549-raphael-robinson","https://www.letsplayindex.com/channels/563549-raphael-robinson","UNKNOWN","6","6","Subnautica Review and Intro","https://www.letsplayindex.com/video/subnautica-review-and-intro-raphael-robinson-CDE7OQlthCE","June 19, 2020 11:44:44 AM","2020-06-19","40:29","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Ready Player Rick","/channels/829874-ready-player-rick","https://www.letsplayindex.com/channels/829874-ready-player-rick","United Kingdom","2,029","2029","Subnautica VR Part 1","https://www.letsplayindex.com/video/subnautica-vr-part-1-ready-player-rick-yJKvieXaxNs","January 2, 2021 9:15:14 AM","2021-01-02","31:53","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Rekkabites Thirteen","/channels/50949-rekkabites-thirteen","https://www.letsplayindex.com/channels/50949-rekkabites-thirteen","United States","1,710","1710","Subnautica (Review & Rating) PC [2019's Good Enough to Beat]","https://www.letsplayindex.com/video/subnautica-review-and-rating-pc-2019s-good-enough-to-beat-Z05NURSBqHA","February 1, 2020 6:41:23 PM","2020-02-01","2:08","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","RoboKast","/channels/22036-robokast","https://www.letsplayindex.com/channels/22036-robokast","United States","516,000","516000","Why Subnautica Is So Awesome","https://www.letsplayindex.com/video/why-subnautica-is-so-awesome-robokast-6VPMcR8_ixw","February 19, 2021 10:00:02 AM","2021-02-19","11:16","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Rooslahn","/channels/564440-rooslahn","https://www.letsplayindex.com/channels/564440-rooslahn","United States","12,500","12500","Is Subnautica Worth In 2021? (Console Review) (Survival Open World Game)","https://www.letsplayindex.com/video/is-subnautica-worth-in-2021-console-review-survival-open-Nm0bdRVCD5k","February 6, 2021 9:03:15 PM","2021-02-06","5:01","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","SalsaKetchup VR","/channels/173240-salsaketchup-vr","https://www.letsplayindex.com/channels/173240-salsaketchup-vr","United Kingdom","1,000","1000","FREEDIVER: Trinon Down | Review","https://www.letsplayindex.com/video/freediver-trinon-down-review-salsaketchup-vr-SmKIHOxB6-k","May 30, 2019 2:46:59 PM","2019-05-30","1:21","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","SapphireTechnology","/channels/46592-sapphiretechnology","https://www.letsplayindex.com/channels/46592-sapphiretechnology","UNKNOWN","73,500","73500","SUBNAUTICA Review - SAPPHIRE PULSE RX580 8GB","https://www.letsplayindex.com/video/subnautica-review-sapphire-pulse-rx580-8gb-sapphiretechnology-s2OatxeFvSs","December 24, 2018 3:45:18 AM","2018-12-24","7:35","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Seagull Sausage","/channels/484898-seagull-sausage","https://www.letsplayindex.com/channels/484898-seagull-sausage","Russian Federation","369","369","Subnautica review *SPOILER FREE*","https://www.letsplayindex.com/video/subnautica-review-spoiler-free-seagull-sausage-K0yhlfrCGXk","September 1, 2020 11:40:43 AM","2020-09-01","6:15","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Sir Saboteur Reactions","/channels/561663-sir-saboteur-reactions","https://www.letsplayindex.com/channels/561663-sir-saboteur-reactions","United Kingdom","245","245","I GOT A SEAMOTH! | SUBNAUTICA | PART 2","https://www.letsplayindex.com/video/i-got-a-seamoth-subnautica-part-2-sir-saboteur-reactions-MHpTVKfLYsk","October 15, 2020 4:10:03 AM","2020-10-15","45:02","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Snappy Archive","/channels/562426-snappy-archive","https://www.letsplayindex.com/channels/562426-snappy-archive","Australia","3,840","3840","Subnautica - Tuber Review","https://www.letsplayindex.com/video/subnautica-tuber-review-snappy-archive-HYoF0dWGONU","November 1, 2020 2:00:01 PM","2020-11-01","5:52","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Stoked","/channels/16245-stoked","https://www.letsplayindex.com/channels/16245-stoked","United Kingdom","28,400","28400","Subnautica VR Review Featuring Oculus Rift and Seasickmess Tablets","https://www.letsplayindex.com/video/subnautica-vr-review-featuring-oculus-rift-and-seasickmess-H_tMT37E3m0","January 31, 2018 3:21:43 AM","2018-01-31","4:35","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Super Bad Gamer Dad","/channels/1827419-super-bad-gamer-dad","https://www.letsplayindex.com/channels/1827419-super-bad-gamer-dad","United States","286","286","Sharkz.io Game Review!!","https://www.letsplayindex.com/video/sharkzio-game-review-super-bad-gamer-dad-vap9rXc96OI","August 30, 2018 2:22:15 PM","2018-08-30","2:21","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","swift3dge","/channels/1643234-swift3dge","https://www.letsplayindex.com/channels/1643234-swift3dge","UNKNOWN","41,400","41400","I Am Moving Out! | Buried Darkness","https://www.letsplayindex.com/video/i-am-moving-out-buried-darkness-swift3dge-CFdXwZXbLe0","January 21, 2021 10:00:04 AM","2021-01-21","12:14","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Sylver & Gotrek","/channels/204064-sylver-and-gotrek","https://www.letsplayindex.com/channels/204064-sylver-and-gotrek","France","37,400","37400","La Naissance de SUBNAUTICA (Histoire & Review)","https://www.letsplayindex.com/video/la-naissance-de-subnautica-histoire-and-review-sylver-and-mFH0H46UbpI","May 28, 2020 9:00:19 AM","2020-05-28","10:32","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Talk Gaming","/channels/174180-talk-gaming","https://www.letsplayindex.com/channels/174180-talk-gaming","United States","7,850","7850","Subnautica Review | The Most Underrated Survival Game of this Generation","https://www.letsplayindex.com/video/subnautica-review-the-most-underrated-survival-game-of-this-DeEI_EQVEuY","November 26, 2019 3:28:39 PM","2019-11-26","9:28","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Talky Tiki Presents","/channels/159505-talky-tiki-presents","https://www.letsplayindex.com/channels/159505-talky-tiki-presents","United States","1,100","1100","Is it STILL WORTH it?! | Subnautica 1 Year Later Honest Review","https://www.letsplayindex.com/video/is-it-still-worth-it-subnautica-1-year-later-honest-review-dXYFlg7BLCs","January 10, 2020 6:00:09 AM","2020-01-10","6:10","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Tausken","/channels/22497-tausken","https://www.letsplayindex.com/channels/22497-tausken","UNKNOWN","78","78","Subnautica Review","https://www.letsplayindex.com/video/subnautica-review-tausken-LLl443PX50c","January 31, 2018 5:30:01 PM","2018-01-31","4:52","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","TechEpiphany","/channels/32054-techepiphany","https://www.letsplayindex.com/channels/32054-techepiphany","United States","41,400","41400","Ryzen 3 2200G Review Subnautica Gameplay Benchmark Test","https://www.letsplayindex.com/video/ryzen-3-2200g-review-subnautica-gameplay-benchmark-test-ggvcF00EKjI","February 23, 2018 1:27:38 AM","2018-02-23","6:18","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","THELAST:MEDICALNINJA","/channels/483714-thelastmedicalninja","https://www.letsplayindex.com/channels/483714-thelastmedicalninja","United States","1,890","1890","FREEDIVER: TRITON DOWN PSVR REVIEW BY THELAST:MEDICALNINJA","https://www.letsplayindex.com/video/freediver-triton-down-psvr-review-by-thelastmedicalninja-o8hFD093bj4","December 21, 2020 12:14:18 AM","2020-12-21","2:07","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","Tito Pipo","/channels/297211-tito-pipo","https://www.letsplayindex.com/channels/297211-tito-pipo","Philippines","727","727","(PS4) Subnautica Live Gameplay & Review","https://www.letsplayindex.com/video/ps4-subnautica-live-gameplay-and-review-tito-pipo-5pKNF725pQw","March 28, 2021 5:35:59 PM","2021-03-28","1:44:05","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:09:32Z","Subnautica","subnautica-2018","direct_underwater_survival","review_channels","top-200","https://www.letsplayindex.com/games/subnautica-2018/review-channels/top-200","TRiGGER","/channels/740095-trigger","https://www.letsplayindex.com/channels/740095-trigger","United Kingdom","292","292","WTF IS THAT! | SUBNAUTICA | XBOX ONE | ONE HOUR GAME REVIEW | SCARY UNDERWATER CRY - THALASSOPHOBIA","https://www.letsplayindex.com/video/wtf-is-that-subnautica-xbox-one-one-hour-game-review-scary-91MMifahKLA","June 18, 2020 5:07:13 AM","2020-06-18","16:20","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
