record_id,source_asset_path,source_type,material_name,slot,slot_role,category,reference_state,reference_guid,resolved_texture_path,target_texture_path,generated_asset_guid,priority,target_resolution,albedo_compression,normal_compression,orm_compression,estimated_vram_mib,stub_reasons,prompt_id,issue_detail
d13dc5d03d38,Assets/_Project/Data/Flora/GeneratedProxies/Prefabs/PFB_FloraProxy_VeilFern.prefab,prefab,PFB_FloraProxy_VeilFern,MaterialRef_1,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,23c0725dc2ef9d74085b83a954892847,Assets/_Project/Data/Flora/GeneratedProxies/Materials/MAT_FloraProxy_MicroGrass.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/PFB_FloraProxy_VeilFern_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
36e122efde66,Assets/_Project/Data/Flora/GeneratedProxies/Prefabs/PFB_FloraProxy_VeilFern.prefab,prefab,PFB_FloraProxy_VeilFern,MaterialRef_3,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,23c0725dc2ef9d74085b83a954892847,Assets/_Project/Data/Flora/GeneratedProxies/Materials/MAT_FloraProxy_MicroGrass.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/PFB_FloraProxy_VeilFern_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
d02c4384a1f4,Assets/_Project/Data/Flora/GeneratedProxies/Prefabs/PFB_FloraProxy_VeilFern.prefab,prefab,PFB_FloraProxy_VeilFern,MaterialRef_5,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,23c0725dc2ef9d74085b83a954892847,Assets/_Project/Data/Flora/GeneratedProxies/Materials/MAT_FloraProxy_MicroGrass.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/PFB_FloraProxy_VeilFern_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
2d0646ee958f,Assets/_Project/Data/Flora/GeneratedProxies/Prefabs/PFB_FloraProxy_WireKelp.prefab,prefab,PFB_FloraProxy_WireKelp,MaterialRef_1,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,7b7e043aa0607834a8700746ab79cd0e,Assets/_Project/Data/Flora/GeneratedProxies/Materials/MAT_FloraProxy_Kelp.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/PFB_FloraProxy_WireKelp_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
86fa1c5c6517,Assets/_Project/Data/Flora/GeneratedProxies/Prefabs/PFB_FloraProxy_WireKelp.prefab,prefab,PFB_FloraProxy_WireKelp,MaterialRef_3,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,7b7e043aa0607834a8700746ab79cd0e,Assets/_Project/Data/Flora/GeneratedProxies/Materials/MAT_FloraProxy_Kelp.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/PFB_FloraProxy_WireKelp_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
4499bcdb5efb,Assets/_Project/Data/Flora/GeneratedProxies/Prefabs/PFB_FloraProxy_WireKelp.prefab,prefab,PFB_FloraProxy_WireKelp,MaterialRef_5,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,7b7e043aa0607834a8700746ab79cd0e,Assets/_Project/Data/Flora/GeneratedProxies/Materials/MAT_FloraProxy_Kelp.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/PFB_FloraProxy_WireKelp_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
64850ec78eda,Assets/_Project/Data/Flora/GeneratedProxies/Prefabs/PFB_FloraProxy_WireKelp.prefab,prefab,PFB_FloraProxy_WireKelp,MaterialRef_7,TEXTURE,FLORA_EPIDERMIS,RESOLVED_MATERIAL_REF,7b7e043aa0607834a8700746ab79cd0e,Assets/_Project/Data/Flora/GeneratedProxies/Materials/MAT_FloraProxy_Kelp.mat,Assets/_Project/Art/Textures/Generated/SHINOBU_361/FLORA_EPIDERMIS/PFB_FloraProxy_WireKelp_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,prefab material reference
87168cf1ce9f,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_DroneProxy.mat,material,Mat_DroneProxy,_BaseMap,ALBEDO,HABITAT_INTERIORS,EMPTY_REQUIRED_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_DroneProxy_Albedo.png,PENDING_UNITY_META_GUID,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,,SHINOBU_361_PROMPT_2644,fileID=0
7015b7e2c2c3,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_DroneProxy.mat,material,Mat_DroneProxy,_BumpMap,NORMAL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_DroneProxy_Normal.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
b15e14b534c6,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_DroneProxy.mat,material,Mat_DroneProxy,_DetailAlbedoMap,DETAIL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_DroneProxy_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
19fbd9640ab2,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_DroneProxy.mat,material,Mat_DroneProxy,_DetailMask,ORM,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_DroneProxy_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
e4dc7685f7f9,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_DroneProxy.mat,material,Mat_DroneProxy,_DetailNormalMap,NORMAL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_DroneProxy_Normal.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
5e87a94464b7,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_DroneProxy.mat,material,Mat_DroneProxy,_EmissionMap,EMISSIVE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_DroneProxy_Emissive.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
b36197531f83,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_DroneProxy.mat,material,Mat_DroneProxy,_MainTex,ALBEDO,HABITAT_INTERIORS,EMPTY_REQUIRED_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_DroneProxy_Albedo.png,PENDING_UNITY_META_GUID,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,,SHINOBU_361_PROMPT_2650,fileID=0
b172bf1f274c,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_DroneProxy.mat,material,Mat_DroneProxy,_MetallicGlossMap,ROUGHNESS,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_DroneProxy_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
07784b6d35ea,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_DroneProxy.mat,material,Mat_DroneProxy,_OcclusionMap,AO,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_DroneProxy_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
b5884567ffd0,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_DroneProxy.mat,material,Mat_DroneProxy,_ParallaxMap,TEXTURE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_DroneProxy_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
1b5922582f89,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_DroneProxy.mat,material,Mat_DroneProxy,_SpecGlossMap,ROUGHNESS,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_DroneProxy_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
f3b9d78e3e63,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_DroneProxy.mat,material,Mat_DroneProxy,unity_Lightmaps,TEXTURE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_DroneProxy_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
1b01ec57b470,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_DroneProxy.mat,material,Mat_DroneProxy,unity_LightmapsInd,TEXTURE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_DroneProxy_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
98224f9a65f4,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_DroneProxy.mat,material,Mat_DroneProxy,unity_ShadowMasks,ORM,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_DroneProxy_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
58cdaa42bda5,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HeavyHunterProxy.mat,material,Mat_HeavyHunterProxy,_BaseMap,ALBEDO,HABITAT_INTERIORS,EMPTY_REQUIRED_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HeavyHunterProxy_Albedo.png,PENDING_UNITY_META_GUID,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,,SHINOBU_361_PROMPT_2658,fileID=0
a555d1778719,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HeavyHunterProxy.mat,material,Mat_HeavyHunterProxy,_BumpMap,NORMAL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HeavyHunterProxy_Normal.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
e7a3c0dd6619,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HeavyHunterProxy.mat,material,Mat_HeavyHunterProxy,_DetailAlbedoMap,DETAIL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HeavyHunterProxy_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
97335267385b,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HeavyHunterProxy.mat,material,Mat_HeavyHunterProxy,_DetailMask,ORM,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HeavyHunterProxy_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
cb68cd498096,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HeavyHunterProxy.mat,material,Mat_HeavyHunterProxy,_DetailNormalMap,NORMAL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HeavyHunterProxy_Normal.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
581e62f692f1,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HeavyHunterProxy.mat,material,Mat_HeavyHunterProxy,_EmissionMap,EMISSIVE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HeavyHunterProxy_Emissive.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
87ed64592668,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HeavyHunterProxy.mat,material,Mat_HeavyHunterProxy,_MainTex,ALBEDO,HABITAT_INTERIORS,EMPTY_REQUIRED_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HeavyHunterProxy_Albedo.png,PENDING_UNITY_META_GUID,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,,SHINOBU_361_PROMPT_2664,fileID=0
71cc5b748761,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HeavyHunterProxy.mat,material,Mat_HeavyHunterProxy,_MetallicGlossMap,ROUGHNESS,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HeavyHunterProxy_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
73211bd35d0e,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HeavyHunterProxy.mat,material,Mat_HeavyHunterProxy,_OcclusionMap,AO,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HeavyHunterProxy_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
410b739f037f,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HeavyHunterProxy.mat,material,Mat_HeavyHunterProxy,_ParallaxMap,TEXTURE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HeavyHunterProxy_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
48e2b1071416,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HeavyHunterProxy.mat,material,Mat_HeavyHunterProxy,_SpecGlossMap,ROUGHNESS,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HeavyHunterProxy_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
61281467948a,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HeavyHunterProxy.mat,material,Mat_HeavyHunterProxy,unity_Lightmaps,TEXTURE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HeavyHunterProxy_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
180b9c5d6e23,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HeavyHunterProxy.mat,material,Mat_HeavyHunterProxy,unity_LightmapsInd,TEXTURE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HeavyHunterProxy_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
c667295663c3,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HeavyHunterProxy.mat,material,Mat_HeavyHunterProxy,unity_ShadowMasks,ORM,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HeavyHunterProxy_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
0817b32b3f75,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HunterProxy.mat,material,Mat_HunterProxy,_BaseMap,ALBEDO,HABITAT_INTERIORS,EMPTY_REQUIRED_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HunterProxy_Albedo.png,PENDING_UNITY_META_GUID,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,,SHINOBU_361_PROMPT_2672,fileID=0
9d31496fdad0,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HunterProxy.mat,material,Mat_HunterProxy,_BumpMap,NORMAL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HunterProxy_Normal.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
ebfc7f6cd4a0,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HunterProxy.mat,material,Mat_HunterProxy,_DetailAlbedoMap,DETAIL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HunterProxy_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
b1d8b5ea3a5a,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HunterProxy.mat,material,Mat_HunterProxy,_DetailMask,ORM,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HunterProxy_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
915866ab0241,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HunterProxy.mat,material,Mat_HunterProxy,_DetailNormalMap,NORMAL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HunterProxy_Normal.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
f1fbd53bf6d9,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HunterProxy.mat,material,Mat_HunterProxy,_EmissionMap,EMISSIVE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HunterProxy_Emissive.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
18dc4d12699f,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HunterProxy.mat,material,Mat_HunterProxy,_MainTex,ALBEDO,HABITAT_INTERIORS,EMPTY_REQUIRED_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HunterProxy_Albedo.png,PENDING_UNITY_META_GUID,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,,SHINOBU_361_PROMPT_2678,fileID=0
a7361d2e2f7f,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HunterProxy.mat,material,Mat_HunterProxy,_MetallicGlossMap,ROUGHNESS,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HunterProxy_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
356546f71ada,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HunterProxy.mat,material,Mat_HunterProxy,_OcclusionMap,AO,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HunterProxy_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
88a4c42a9724,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HunterProxy.mat,material,Mat_HunterProxy,_ParallaxMap,TEXTURE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HunterProxy_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
cfe874606ddd,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HunterProxy.mat,material,Mat_HunterProxy,_SpecGlossMap,ROUGHNESS,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HunterProxy_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
838167e36996,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HunterProxy.mat,material,Mat_HunterProxy,unity_Lightmaps,TEXTURE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HunterProxy_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
9cad8f5b4211,Assets/_Project/Data/AI/GeneratedProxies/Materials/Mat_HunterProxy.mat,material,Mat_HunterProxy,unity_LightmapsInd,TEXTURE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_HunterProxy_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
